locus_id	motif_class	motif_class_interpretation	g5_primary_association_eligibility	audit_status	known_pv	g7_technical_eligibility	reasons
HPL01192	MONO_AT	EMPIRICALLY_VALIDATED_EXACT	INELIGIBLE_PLATFORM_CONFOUNDED_CALLABILITY	ORTHOLOGY_AMBIGUOUS	NO	NOT_ELIGIBLE	PLATFORM_CONFOUNDED_CALLABILITY;BOUNDARY_AUDIT_ORTHOLOGY_AMBIGUOUS
HPL01193	TRINUCLEOTIDE	SUPPORTED_BUT_ALLELE_DIVERSITY_LIMITED	NOT_APPLICABLE_UNCALLABLE_OR_INELIGIBLE	ORTHOLOGY_AMBIGUOUS	NO	NOT_ELIGIBLE	NOT_CALLABLE_OR_NOT_CALLER_ELIGIBLE_UNDER_G5;BOUNDARY_AUDIT_ORTHOLOGY_AMBIGUOUS
HPL01194	MONO_AT	EMPIRICALLY_VALIDATED_EXACT	NOT_APPLICABLE_UNCALLABLE_OR_INELIGIBLE	INSUFFICIENT_TO_RESOLVE	NO	NOT_ELIGIBLE	NOT_CALLABLE_OR_NOT_CALLER_ELIGIBLE_UNDER_G5;BOUNDARY_AUDIT_INSUFFICIENT_TO_RESOLVE
HPL01195	MONO_AT	EMPIRICALLY_VALIDATED_EXACT	NOT_APPLICABLE_UNCALLABLE_OR_INELIGIBLE	INSUFFICIENT_TO_RESOLVE	NO	NOT_ELIGIBLE	NOT_CALLABLE_OR_NOT_CALLER_ELIGIBLE_UNDER_G5;BOUNDARY_AUDIT_INSUFFICIENT_TO_RESOLVE
HPL01196	MONO_GC	SUPPORTED_BUT_ALLELE_DIVERSITY_LIMITED	PENDING_G7	INSUFFICIENT_TO_RESOLVE	NO	NOT_ELIGIBLE	BOUNDARY_AUDIT_INSUFFICIENT_TO_RESOLVE
HPL01197	MONO_AT	EMPIRICALLY_VALIDATED_EXACT	NOT_APPLICABLE_UNCALLABLE_OR_INELIGIBLE	INSUFFICIENT_TO_RESOLVE	NO	NOT_ELIGIBLE	NOT_CALLABLE_OR_NOT_CALLER_ELIGIBLE_UNDER_G5;BOUNDARY_AUDIT_INSUFFICIENT_TO_RESOLVE
HPL01198	MONO_AT	EMPIRICALLY_VALIDATED_EXACT	NOT_APPLICABLE_UNCALLABLE_OR_INELIGIBLE	INSUFFICIENT_TO_RESOLVE	NO	NOT_ELIGIBLE	NOT_CALLABLE_OR_NOT_CALLER_ELIGIBLE_UNDER_G5;BOUNDARY_AUDIT_INSUFFICIENT_TO_RESOLVE
HPL01199	DINUCLEOTIDE	SUPPORTED_BUT_ALLELE_DIVERSITY_LIMITED	NOT_APPLICABLE_UNCALLABLE_OR_INELIGIBLE	INSUFFICIENT_TO_RESOLVE	NO	NOT_ELIGIBLE	NOT_CALLABLE_OR_NOT_CALLER_ELIGIBLE_UNDER_G5;BOUNDARY_AUDIT_INSUFFICIENT_TO_RESOLVE
HPL01200	MONO_AT	EMPIRICALLY_VALIDATED_EXACT	NOT_APPLICABLE_UNCALLABLE_OR_INELIGIBLE	INSUFFICIENT_TO_RESOLVE	NO	NOT_ELIGIBLE	NOT_CALLABLE_OR_NOT_CALLER_ELIGIBLE_UNDER_G5;BOUNDARY_AUDIT_INSUFFICIENT_TO_RESOLVE
HPL01201	MONO_AT	EMPIRICALLY_VALIDATED_EXACT	INELIGIBLE_PLATFORM_CONFOUNDED_CALLABILITY	INSUFFICIENT_TO_RESOLVE	NO	NOT_ELIGIBLE	PLATFORM_CONFOUNDED_CALLABILITY;BOUNDARY_AUDIT_INSUFFICIENT_TO_RESOLVE
HPL01202	MONO_AT	EMPIRICALLY_VALIDATED_EXACT	INELIGIBLE_PLATFORM_CONFOUNDED_CALLABILITY	BOUNDARY_STABLE	NO	NOT_ELIGIBLE	PLATFORM_CONFOUNDED_CALLABILITY
HPL01203	MONO_AT	EMPIRICALLY_VALIDATED_EXACT	NOT_APPLICABLE_UNCALLABLE_OR_INELIGIBLE	INSUFFICIENT_TO_RESOLVE	NO	NOT_ELIGIBLE	NOT_CALLABLE_OR_NOT_CALLER_ELIGIBLE_UNDER_G5;BOUNDARY_AUDIT_INSUFFICIENT_TO_RESOLVE
HPL01204	MONO_AT	EMPIRICALLY_VALIDATED_EXACT	NOT_APPLICABLE_UNCALLABLE_OR_INELIGIBLE	INSUFFICIENT_TO_RESOLVE	NO	NOT_ELIGIBLE	NOT_CALLABLE_OR_NOT_CALLER_ELIGIBLE_UNDER_G5;BOUNDARY_AUDIT_INSUFFICIENT_TO_RESOLVE
HPL01205	DINUCLEOTIDE	SUPPORTED_BUT_ALLELE_DIVERSITY_LIMITED	NOT_APPLICABLE_UNCALLABLE_OR_INELIGIBLE	ORTHOLOGY_AMBIGUOUS	NO	NOT_ELIGIBLE	NOT_CALLABLE_OR_NOT_CALLER_ELIGIBLE_UNDER_G5;BOUNDARY_AUDIT_ORTHOLOGY_AMBIGUOUS
HPL01206	MONO_GC	SUPPORTED_BUT_ALLELE_DIVERSITY_LIMITED	NOT_APPLICABLE_UNCALLABLE_OR_INELIGIBLE	ORTHOLOGY_AMBIGUOUS	NO	NOT_ELIGIBLE	NOT_CALLABLE_OR_NOT_CALLER_ELIGIBLE_UNDER_G5;BOUNDARY_AUDIT_ORTHOLOGY_AMBIGUOUS
HPL01207	MONO_AT	EMPIRICALLY_VALIDATED_EXACT	NOT_APPLICABLE_UNCALLABLE_OR_INELIGIBLE	ORTHOLOGY_AMBIGUOUS	NO	NOT_ELIGIBLE	NOT_CALLABLE_OR_NOT_CALLER_ELIGIBLE_UNDER_G5;BOUNDARY_AUDIT_ORTHOLOGY_AMBIGUOUS
HPL01208	MONO_GC	SUPPORTED_BUT_ALLELE_DIVERSITY_LIMITED	PENDING_G7	ORTHOLOGY_AMBIGUOUS	NO	NOT_ELIGIBLE	BOUNDARY_AUDIT_ORTHOLOGY_AMBIGUOUS
HPL01209	MONO_GC	SUPPORTED_BUT_ALLELE_DIVERSITY_LIMITED	INELIGIBLE_PLATFORM_CONFOUNDED_CALLABILITY	ORTHOLOGY_AMBIGUOUS	NO	NOT_ELIGIBLE	PLATFORM_CONFOUNDED_CALLABILITY;BOUNDARY_AUDIT_ORTHOLOGY_AMBIGUOUS
HPL01210	MONO_AT	EMPIRICALLY_VALIDATED_EXACT	PENDING_G7	INSUFFICIENT_TO_RESOLVE	NO	NOT_ELIGIBLE	BOUNDARY_AUDIT_INSUFFICIENT_TO_RESOLVE
HPL01211	DINUCLEOTIDE	SUPPORTED_BUT_ALLELE_DIVERSITY_LIMITED	INELIGIBLE_PLATFORM_CONFOUNDED_CALLABILITY	INSUFFICIENT_TO_RESOLVE	NO	NOT_ELIGIBLE	PLATFORM_CONFOUNDED_CALLABILITY;BOUNDARY_AUDIT_INSUFFICIENT_TO_RESOLVE
HPL01212	MONO_AT	EMPIRICALLY_VALIDATED_EXACT	PENDING_G7	INSUFFICIENT_TO_RESOLVE	NO	NOT_ELIGIBLE	BOUNDARY_AUDIT_INSUFFICIENT_TO_RESOLVE
HPL01213	MONO_AT	EMPIRICALLY_VALIDATED_EXACT	NOT_APPLICABLE_UNCALLABLE_OR_INELIGIBLE	INSUFFICIENT_TO_RESOLVE	NO	NOT_ELIGIBLE	NOT_CALLABLE_OR_NOT_CALLER_ELIGIBLE_UNDER_G5;BOUNDARY_AUDIT_INSUFFICIENT_TO_RESOLVE
HPL01214	MONO_AT	EMPIRICALLY_VALIDATED_EXACT	INELIGIBLE_PLATFORM_CONFOUNDED_CALLABILITY	ORTHOLOGY_AMBIGUOUS	NO	NOT_ELIGIBLE	PLATFORM_CONFOUNDED_CALLABILITY;BOUNDARY_AUDIT_ORTHOLOGY_AMBIGUOUS
HPL01215	MONO_AT	EMPIRICALLY_VALIDATED_EXACT	NOT_APPLICABLE_UNCALLABLE_OR_INELIGIBLE	INSUFFICIENT_TO_RESOLVE	NO	NOT_ELIGIBLE	NOT_CALLABLE_OR_NOT_CALLER_ELIGIBLE_UNDER_G5;BOUNDARY_AUDIT_INSUFFICIENT_TO_RESOLVE
HPL01216	MONO_AT	EMPIRICALLY_VALIDATED_EXACT	NOT_APPLICABLE_UNCALLABLE_OR_INELIGIBLE	ORTHOLOGY_AMBIGUOUS	NO	NOT_ELIGIBLE	NOT_CALLABLE_OR_NOT_CALLER_ELIGIBLE_UNDER_G5;BOUNDARY_AUDIT_ORTHOLOGY_AMBIGUOUS
HPL01217	MONO_AT	EMPIRICALLY_VALIDATED_EXACT	NOT_APPLICABLE_UNCALLABLE_OR_INELIGIBLE	ORTHOLOGY_AMBIGUOUS	NO	NOT_ELIGIBLE	NOT_CALLABLE_OR_NOT_CALLER_ELIGIBLE_UNDER_G5;BOUNDARY_AUDIT_ORTHOLOGY_AMBIGUOUS
HPL01218	DINUCLEOTIDE	SUPPORTED_BUT_ALLELE_DIVERSITY_LIMITED	NOT_APPLICABLE_UNCALLABLE_OR_INELIGIBLE	INSUFFICIENT_TO_RESOLVE	NO	NOT_ELIGIBLE	NOT_CALLABLE_OR_NOT_CALLER_ELIGIBLE_UNDER_G5;BOUNDARY_AUDIT_INSUFFICIENT_TO_RESOLVE
HPL01219	MONO_AT	EMPIRICALLY_VALIDATED_EXACT	NOT_APPLICABLE_UNCALLABLE_OR_INELIGIBLE	INSUFFICIENT_TO_RESOLVE	NO	NOT_ELIGIBLE	NOT_CALLABLE_OR_NOT_CALLER_ELIGIBLE_UNDER_G5;BOUNDARY_AUDIT_INSUFFICIENT_TO_RESOLVE
HPL01220	DINUCLEOTIDE	SUPPORTED_BUT_ALLELE_DIVERSITY_LIMITED	NOT_APPLICABLE_UNCALLABLE_OR_INELIGIBLE	INSUFFICIENT_TO_RESOLVE	NO	NOT_ELIGIBLE	NOT_CALLABLE_OR_NOT_CALLER_ELIGIBLE_UNDER_G5;BOUNDARY_AUDIT_INSUFFICIENT_TO_RESOLVE
HPL01221	DINUCLEOTIDE	SUPPORTED_BUT_ALLELE_DIVERSITY_LIMITED	INELIGIBLE_PLATFORM_CONFOUNDED_CALLABILITY	INSUFFICIENT_TO_RESOLVE	NO	NOT_ELIGIBLE	PLATFORM_CONFOUNDED_CALLABILITY;BOUNDARY_AUDIT_INSUFFICIENT_TO_RESOLVE
HPL01222	MONO_AT	EMPIRICALLY_VALIDATED_EXACT	NOT_APPLICABLE_UNCALLABLE_OR_INELIGIBLE	INSUFFICIENT_TO_RESOLVE	NO	NOT_ELIGIBLE	NOT_CALLABLE_OR_NOT_CALLER_ELIGIBLE_UNDER_G5;BOUNDARY_AUDIT_INSUFFICIENT_TO_RESOLVE
HPL01223	MONO_AT	EMPIRICALLY_VALIDATED_EXACT	NOT_APPLICABLE_UNCALLABLE_OR_INELIGIBLE	INSUFFICIENT_TO_RESOLVE	NO	NOT_ELIGIBLE	NOT_CALLABLE_OR_NOT_CALLER_ELIGIBLE_UNDER_G5;BOUNDARY_AUDIT_INSUFFICIENT_TO_RESOLVE
HPL01224	MONO_AT	EMPIRICALLY_VALIDATED_EXACT	INELIGIBLE_PLATFORM_CONFOUNDED_CALLABILITY	ORTHOLOGY_AMBIGUOUS	NO	NOT_ELIGIBLE	PLATFORM_CONFOUNDED_CALLABILITY;BOUNDARY_AUDIT_ORTHOLOGY_AMBIGUOUS
HPL01225	MONO_AT	EMPIRICALLY_VALIDATED_EXACT	NOT_APPLICABLE_UNCALLABLE_OR_INELIGIBLE	INSUFFICIENT_TO_RESOLVE	NO	NOT_ELIGIBLE	NOT_CALLABLE_OR_NOT_CALLER_ELIGIBLE_UNDER_G5;BOUNDARY_AUDIT_INSUFFICIENT_TO_RESOLVE
HPL01226	MONO_AT	EMPIRICALLY_VALIDATED_EXACT	NOT_APPLICABLE_UNCALLABLE_OR_INELIGIBLE	ORTHOLOGY_AMBIGUOUS	NO	NOT_ELIGIBLE	NOT_CALLABLE_OR_NOT_CALLER_ELIGIBLE_UNDER_G5;BOUNDARY_AUDIT_ORTHOLOGY_AMBIGUOUS
HPL01227	MONO_AT	EMPIRICALLY_VALIDATED_EXACT	PENDING_G7	ORTHOLOGY_AMBIGUOUS	NO	NOT_ELIGIBLE	BOUNDARY_AUDIT_ORTHOLOGY_AMBIGUOUS
HPL01228	MONO_AT	EMPIRICALLY_VALIDATED_EXACT	NOT_APPLICABLE_UNCALLABLE_OR_INELIGIBLE	ORTHOLOGY_AMBIGUOUS	NO	NOT_ELIGIBLE	NOT_CALLABLE_OR_NOT_CALLER_ELIGIBLE_UNDER_G5;BOUNDARY_AUDIT_ORTHOLOGY_AMBIGUOUS
HPL01229	MONO_AT	EMPIRICALLY_VALIDATED_EXACT	NOT_APPLICABLE_UNCALLABLE_OR_INELIGIBLE	INSUFFICIENT_TO_RESOLVE	NO	NOT_ELIGIBLE	NOT_CALLABLE_OR_NOT_CALLER_ELIGIBLE_UNDER_G5;BOUNDARY_AUDIT_INSUFFICIENT_TO_RESOLVE
HPL01230	MONO_AT	EMPIRICALLY_VALIDATED_EXACT	PENDING_G7	INSUFFICIENT_TO_RESOLVE	NO	NOT_ELIGIBLE	BOUNDARY_AUDIT_INSUFFICIENT_TO_RESOLVE
HPL01231	MONO_AT	EMPIRICALLY_VALIDATED_EXACT	PENDING_G7	ORTHOLOGY_AMBIGUOUS	NO	NOT_ELIGIBLE	BOUNDARY_AUDIT_ORTHOLOGY_AMBIGUOUS
HPL01232	MONO_AT	EMPIRICALLY_VALIDATED_EXACT	NOT_APPLICABLE_UNCALLABLE_OR_INELIGIBLE	ORTHOLOGY_AMBIGUOUS	NO	NOT_ELIGIBLE	NOT_CALLABLE_OR_NOT_CALLER_ELIGIBLE_UNDER_G5;BOUNDARY_AUDIT_ORTHOLOGY_AMBIGUOUS
HPL01233	MONO_AT	EMPIRICALLY_VALIDATED_EXACT	NOT_APPLICABLE_UNCALLABLE_OR_INELIGIBLE	ORTHOLOGY_AMBIGUOUS	NO	NOT_ELIGIBLE	NOT_CALLABLE_OR_NOT_CALLER_ELIGIBLE_UNDER_G5;BOUNDARY_AUDIT_ORTHOLOGY_AMBIGUOUS
HPL01234	MONO_AT	EMPIRICALLY_VALIDATED_EXACT	NOT_APPLICABLE_UNCALLABLE_OR_INELIGIBLE	ORTHOLOGY_AMBIGUOUS	NO	NOT_ELIGIBLE	NOT_CALLABLE_OR_NOT_CALLER_ELIGIBLE_UNDER_G5;BOUNDARY_AUDIT_ORTHOLOGY_AMBIGUOUS
HPL01235	MONO_AT	EMPIRICALLY_VALIDATED_EXACT	NOT_APPLICABLE_UNCALLABLE_OR_INELIGIBLE	INSUFFICIENT_TO_RESOLVE	NO	NOT_ELIGIBLE	NOT_CALLABLE_OR_NOT_CALLER_ELIGIBLE_UNDER_G5;BOUNDARY_AUDIT_INSUFFICIENT_TO_RESOLVE
HPL01236	MONO_AT	EMPIRICALLY_VALIDATED_EXACT	NOT_APPLICABLE_UNCALLABLE_OR_INELIGIBLE	INSUFFICIENT_TO_RESOLVE	NO	NOT_ELIGIBLE	NOT_CALLABLE_OR_NOT_CALLER_ELIGIBLE_UNDER_G5;BOUNDARY_AUDIT_INSUFFICIENT_TO_RESOLVE
HPL01237	MONO_AT	EMPIRICALLY_VALIDATED_EXACT	INELIGIBLE_PLATFORM_CONFOUNDED_CALLABILITY	INSUFFICIENT_TO_RESOLVE	NO	NOT_ELIGIBLE	PLATFORM_CONFOUNDED_CALLABILITY;BOUNDARY_AUDIT_INSUFFICIENT_TO_RESOLVE
HPL01238	MONO_AT	EMPIRICALLY_VALIDATED_EXACT	NOT_APPLICABLE_UNCALLABLE_OR_INELIGIBLE	ORTHOLOGY_AMBIGUOUS	NO	NOT_ELIGIBLE	NOT_CALLABLE_OR_NOT_CALLER_ELIGIBLE_UNDER_G5;BOUNDARY_AUDIT_ORTHOLOGY_AMBIGUOUS
HPL01239	MONO_AT	EMPIRICALLY_VALIDATED_EXACT	NOT_APPLICABLE_UNCALLABLE_OR_INELIGIBLE	ORTHOLOGY_AMBIGUOUS	NO	NOT_ELIGIBLE	NOT_CALLABLE_OR_NOT_CALLER_ELIGIBLE_UNDER_G5;BOUNDARY_AUDIT_ORTHOLOGY_AMBIGUOUS
HPL01240	MONO_AT	EMPIRICALLY_VALIDATED_EXACT	PENDING_G7	INSUFFICIENT_TO_RESOLVE	NO	NOT_ELIGIBLE	BOUNDARY_AUDIT_INSUFFICIENT_TO_RESOLVE
HPL01241	MOTIF_GE4	SUPPORTED_BUT_ALLELE_DIVERSITY_LIMITED	NOT_APPLICABLE_UNCALLABLE_OR_INELIGIBLE	INSUFFICIENT_TO_RESOLVE	NO	NOT_ELIGIBLE	NOT_CALLABLE_OR_NOT_CALLER_ELIGIBLE_UNDER_G5;BOUNDARY_AUDIT_INSUFFICIENT_TO_RESOLVE
HPL01242	MONO_AT	EMPIRICALLY_VALIDATED_EXACT	INELIGIBLE_PLATFORM_CONFOUNDED_CALLABILITY	ORTHOLOGY_AMBIGUOUS	NO	NOT_ELIGIBLE	PLATFORM_CONFOUNDED_CALLABILITY;BOUNDARY_AUDIT_ORTHOLOGY_AMBIGUOUS
HPL01243	MONO_AT	EMPIRICALLY_VALIDATED_EXACT	NOT_APPLICABLE_UNCALLABLE_OR_INELIGIBLE	INSUFFICIENT_TO_RESOLVE	NO	NOT_ELIGIBLE	NOT_CALLABLE_OR_NOT_CALLER_ELIGIBLE_UNDER_G5;BOUNDARY_AUDIT_INSUFFICIENT_TO_RESOLVE
HPL01244	TRINUCLEOTIDE	SUPPORTED_BUT_ALLELE_DIVERSITY_LIMITED	INELIGIBLE_PLATFORM_CONFOUNDED_CALLABILITY	BOUNDARY_STABLE	NO	NOT_ELIGIBLE	PLATFORM_CONFOUNDED_CALLABILITY
HPL01245	TRINUCLEOTIDE	SUPPORTED_BUT_ALLELE_DIVERSITY_LIMITED	INELIGIBLE_PLATFORM_CONFOUNDED_CALLABILITY	INSUFFICIENT_TO_RESOLVE	NO	NOT_ELIGIBLE	PLATFORM_CONFOUNDED_CALLABILITY;BOUNDARY_AUDIT_INSUFFICIENT_TO_RESOLVE
HPL01246	MONO_AT	EMPIRICALLY_VALIDATED_EXACT	NOT_APPLICABLE_UNCALLABLE_OR_INELIGIBLE	ORTHOLOGY_AMBIGUOUS	NO	NOT_ELIGIBLE	NOT_CALLABLE_OR_NOT_CALLER_ELIGIBLE_UNDER_G5;BOUNDARY_AUDIT_ORTHOLOGY_AMBIGUOUS
HPL01247	MONO_GC	SUPPORTED_BUT_ALLELE_DIVERSITY_LIMITED	INELIGIBLE_PLATFORM_CONFOUNDED_CALLABILITY	INSUFFICIENT_TO_RESOLVE	NO	NOT_ELIGIBLE	PLATFORM_CONFOUNDED_CALLABILITY;BOUNDARY_AUDIT_INSUFFICIENT_TO_RESOLVE
HPL01248	MONO_AT	EMPIRICALLY_VALIDATED_EXACT	INELIGIBLE_PLATFORM_CONFOUNDED_CALLABILITY	INSUFFICIENT_TO_RESOLVE	NO	NOT_ELIGIBLE	PLATFORM_CONFOUNDED_CALLABILITY;BOUNDARY_AUDIT_INSUFFICIENT_TO_RESOLVE
HPL01249	MONO_AT	EMPIRICALLY_VALIDATED_EXACT	NOT_APPLICABLE_UNCALLABLE_OR_INELIGIBLE	ORTHOLOGY_AMBIGUOUS	NO	NOT_ELIGIBLE	NOT_CALLABLE_OR_NOT_CALLER_ELIGIBLE_UNDER_G5;BOUNDARY_AUDIT_ORTHOLOGY_AMBIGUOUS
HPL01250	MONO_AT	EMPIRICALLY_VALIDATED_EXACT	NOT_APPLICABLE_UNCALLABLE_OR_INELIGIBLE	INSUFFICIENT_TO_RESOLVE	NO	NOT_ELIGIBLE	NOT_CALLABLE_OR_NOT_CALLER_ELIGIBLE_UNDER_G5;BOUNDARY_AUDIT_INSUFFICIENT_TO_RESOLVE
HPL01251	MONO_AT	EMPIRICALLY_VALIDATED_EXACT	NOT_APPLICABLE_UNCALLABLE_OR_INELIGIBLE	ORTHOLOGY_AMBIGUOUS	NO	NOT_ELIGIBLE	NOT_CALLABLE_OR_NOT_CALLER_ELIGIBLE_UNDER_G5;BOUNDARY_AUDIT_ORTHOLOGY_AMBIGUOUS
HPL01252	MONO_AT	EMPIRICALLY_VALIDATED_EXACT	PENDING_G7	ORTHOLOGY_AMBIGUOUS	NO	NOT_ELIGIBLE	BOUNDARY_AUDIT_ORTHOLOGY_AMBIGUOUS
HPL01253	MONO_AT	EMPIRICALLY_VALIDATED_EXACT	INELIGIBLE_PLATFORM_CONFOUNDED_CALLABILITY	INSUFFICIENT_TO_RESOLVE	NO	NOT_ELIGIBLE	PLATFORM_CONFOUNDED_CALLABILITY;BOUNDARY_AUDIT_INSUFFICIENT_TO_RESOLVE
HPL01254	TRINUCLEOTIDE	SUPPORTED_BUT_ALLELE_DIVERSITY_LIMITED	NOT_APPLICABLE_UNCALLABLE_OR_INELIGIBLE	INSUFFICIENT_TO_RESOLVE	NO	NOT_ELIGIBLE	NOT_CALLABLE_OR_NOT_CALLER_ELIGIBLE_UNDER_G5;BOUNDARY_AUDIT_INSUFFICIENT_TO_RESOLVE
HPL01255	MONO_GC	SUPPORTED_BUT_ALLELE_DIVERSITY_LIMITED	NOT_APPLICABLE_UNCALLABLE_OR_INELIGIBLE	ORTHOLOGY_AMBIGUOUS	NO	NOT_ELIGIBLE	NOT_CALLABLE_OR_NOT_CALLER_ELIGIBLE_UNDER_G5;BOUNDARY_AUDIT_ORTHOLOGY_AMBIGUOUS
HPL01256	MONO_AT	EMPIRICALLY_VALIDATED_EXACT	NOT_APPLICABLE_UNCALLABLE_OR_INELIGIBLE	ORTHOLOGY_AMBIGUOUS	NO	NOT_ELIGIBLE	NOT_CALLABLE_OR_NOT_CALLER_ELIGIBLE_UNDER_G5;BOUNDARY_AUDIT_ORTHOLOGY_AMBIGUOUS
HPL01257	MOTIF_GE4	SUPPORTED_BUT_ALLELE_DIVERSITY_LIMITED	NOT_APPLICABLE_UNCALLABLE_OR_INELIGIBLE	ORTHOLOGY_AMBIGUOUS	NO	NOT_ELIGIBLE	NOT_CALLABLE_OR_NOT_CALLER_ELIGIBLE_UNDER_G5;BOUNDARY_AUDIT_ORTHOLOGY_AMBIGUOUS
HPL01258	MONO_AT	EMPIRICALLY_VALIDATED_EXACT	NOT_APPLICABLE_UNCALLABLE_OR_INELIGIBLE	INSUFFICIENT_TO_RESOLVE	NO	NOT_ELIGIBLE	NOT_CALLABLE_OR_NOT_CALLER_ELIGIBLE_UNDER_G5;BOUNDARY_AUDIT_INSUFFICIENT_TO_RESOLVE
HPL01259	DINUCLEOTIDE	SUPPORTED_BUT_ALLELE_DIVERSITY_LIMITED	NOT_APPLICABLE_UNCALLABLE_OR_INELIGIBLE	INSUFFICIENT_TO_RESOLVE	NO	NOT_ELIGIBLE	NOT_CALLABLE_OR_NOT_CALLER_ELIGIBLE_UNDER_G5;BOUNDARY_AUDIT_INSUFFICIENT_TO_RESOLVE
HPL01260	TRINUCLEOTIDE	SUPPORTED_BUT_ALLELE_DIVERSITY_LIMITED	NOT_APPLICABLE_UNCALLABLE_OR_INELIGIBLE	ORTHOLOGY_AMBIGUOUS	NO	NOT_ELIGIBLE	NOT_CALLABLE_OR_NOT_CALLER_ELIGIBLE_UNDER_G5;BOUNDARY_AUDIT_ORTHOLOGY_AMBIGUOUS
HPL01261	TRINUCLEOTIDE	SUPPORTED_BUT_ALLELE_DIVERSITY_LIMITED	NOT_APPLICABLE_UNCALLABLE_OR_INELIGIBLE	ORTHOLOGY_AMBIGUOUS	NO	NOT_ELIGIBLE	NOT_CALLABLE_OR_NOT_CALLER_ELIGIBLE_UNDER_G5;BOUNDARY_AUDIT_ORTHOLOGY_AMBIGUOUS
HPL01262	MONO_AT	EMPIRICALLY_VALIDATED_EXACT	NOT_APPLICABLE_UNCALLABLE_OR_INELIGIBLE	INSUFFICIENT_TO_RESOLVE	NO	NOT_ELIGIBLE	NOT_CALLABLE_OR_NOT_CALLER_ELIGIBLE_UNDER_G5;BOUNDARY_AUDIT_INSUFFICIENT_TO_RESOLVE
HPL01263	MONO_AT	EMPIRICALLY_VALIDATED_EXACT	PENDING_G7	INSUFFICIENT_TO_RESOLVE	NO	NOT_ELIGIBLE	BOUNDARY_AUDIT_INSUFFICIENT_TO_RESOLVE
HPL01264	MONO_AT	EMPIRICALLY_VALIDATED_EXACT	INELIGIBLE_PLATFORM_CONFOUNDED_CALLABILITY	INSUFFICIENT_TO_RESOLVE	NO	NOT_ELIGIBLE	PLATFORM_CONFOUNDED_CALLABILITY;BOUNDARY_AUDIT_INSUFFICIENT_TO_RESOLVE
HPL01265	DINUCLEOTIDE	SUPPORTED_BUT_ALLELE_DIVERSITY_LIMITED	INELIGIBLE_PLATFORM_CONFOUNDED_CALLABILITY	ORTHOLOGY_AMBIGUOUS	NO	NOT_ELIGIBLE	PLATFORM_CONFOUNDED_CALLABILITY;BOUNDARY_AUDIT_ORTHOLOGY_AMBIGUOUS
HPL01266	MONO_AT	EMPIRICALLY_VALIDATED_EXACT	INELIGIBLE_PLATFORM_CONFOUNDED_CALLABILITY	INSUFFICIENT_TO_RESOLVE	NO	NOT_ELIGIBLE	PLATFORM_CONFOUNDED_CALLABILITY;BOUNDARY_AUDIT_INSUFFICIENT_TO_RESOLVE
HPL01267	MONO_GC	SUPPORTED_BUT_ALLELE_DIVERSITY_LIMITED	PENDING_G7	INSUFFICIENT_TO_RESOLVE	NO	NOT_ELIGIBLE	BOUNDARY_AUDIT_INSUFFICIENT_TO_RESOLVE
HPL01268	MOTIF_GE4	SUPPORTED_BUT_ALLELE_DIVERSITY_LIMITED	NOT_APPLICABLE_UNCALLABLE_OR_INELIGIBLE	INSUFFICIENT_TO_RESOLVE	NO	NOT_ELIGIBLE	NOT_CALLABLE_OR_NOT_CALLER_ELIGIBLE_UNDER_G5;BOUNDARY_AUDIT_INSUFFICIENT_TO_RESOLVE
HPL01269	MONO_AT	EMPIRICALLY_VALIDATED_EXACT	NOT_APPLICABLE_UNCALLABLE_OR_INELIGIBLE	INSUFFICIENT_TO_RESOLVE	NO	NOT_ELIGIBLE	NOT_CALLABLE_OR_NOT_CALLER_ELIGIBLE_UNDER_G5;BOUNDARY_AUDIT_INSUFFICIENT_TO_RESOLVE
HPL01270	MONO_AT	EMPIRICALLY_VALIDATED_EXACT	INELIGIBLE_PLATFORM_CONFOUNDED_CALLABILITY	ORTHOLOGY_AMBIGUOUS	NO	NOT_ELIGIBLE	PLATFORM_CONFOUNDED_CALLABILITY;BOUNDARY_AUDIT_ORTHOLOGY_AMBIGUOUS
HPL01271	MONO_AT	EMPIRICALLY_VALIDATED_EXACT	INELIGIBLE_PLATFORM_CONFOUNDED_CALLABILITY	INSUFFICIENT_TO_RESOLVE	NO	NOT_ELIGIBLE	PLATFORM_CONFOUNDED_CALLABILITY;BOUNDARY_AUDIT_INSUFFICIENT_TO_RESOLVE
HPL01272	MONO_AT	EMPIRICALLY_VALIDATED_EXACT	NOT_APPLICABLE_UNCALLABLE_OR_INELIGIBLE	ORTHOLOGY_AMBIGUOUS	NO	NOT_ELIGIBLE	NOT_CALLABLE_OR_NOT_CALLER_ELIGIBLE_UNDER_G5;BOUNDARY_AUDIT_ORTHOLOGY_AMBIGUOUS
HPL01273	MONO_AT	EMPIRICALLY_VALIDATED_EXACT	NOT_APPLICABLE_UNCALLABLE_OR_INELIGIBLE	ORTHOLOGY_AMBIGUOUS	NO	NOT_ELIGIBLE	NOT_CALLABLE_OR_NOT_CALLER_ELIGIBLE_UNDER_G5;BOUNDARY_AUDIT_ORTHOLOGY_AMBIGUOUS
