biosample	run_accession	locus_id	g7_locus_class	member_used	member_conflict	callable	uncallable_reason	spanning_reads	dominant_bp	dominant_fraction	confidence_class	mixed_flag	functional_state
SAMN16801851	SRR13089478	HPL00835	PRIMARY_TECHNICAL	HPL00835_G27	NONE	NO	NO_SPANNING_READS	0			NA	NA	UNCALLABLE
SAMN16801851	SRR13089478	HPL00838	PRIMARY_TECHNICAL	HPL00838_G27	NONE	NO	NO_SPANNING_READS	0			NA	NA	UNCALLABLE
SAMN16801851	SRR13089478	HPL00839	PRIMARY_TECHNICAL	HPL00839_B8	NONE	YES	.	23	8	1.0000	HIGH	NONE	ALLELE_STATE
SAMN16801851	SRR13089478	HPL00840	PRIMARY_TECHNICAL	HPL00840_G27	NONE	YES	.	31	7	1.0000	HIGH	NONE	ALLELE_STATE
SAMN16801851	SRR13089478	HPL00841	PRIMARY_TECHNICAL	HPL00841_G27	NONE	NO	NO_SPANNING_READS	0			NA	NA	UNCALLABLE
SAMN16801851	SRR13089478	HPL00849	PRIMARY_TECHNICAL	HPL00849_G27	NONE	NO	NO_SPANNING_READS	0			NA	NA	UNCALLABLE
SAMN16801851	SRR13089478	HPL00884	PRIMARY_TECHNICAL	HPL00884_G27	NONE	YES	.	35	8	1.0000	HIGH	NONE	ALLELE_STATE
SAMN16801851	SRR13089478	HPL00934	PRIMARY_TECHNICAL	HPL00934_G27	NONE	YES	.	31	8	1.0000	HIGH	NONE	AMBIGUOUS
SAMN16801851	SRR13089478	HPL00977	PRIMARY_TECHNICAL	HPL00977_India7	NONE	YES	.	31	8	1.0000	HIGH	NONE	ALLELE_STATE
SAMN16801851	SRR13089478	HPL01050	PRIMARY_TECHNICAL	HPL01050_B8	NONE	YES	.	45	8	1.0000	HIGH	NONE	ALLELE_STATE
SAMN16801851	SRR13089478	HPL01053	PRIMARY_TECHNICAL	HPL01053_B8	NONE	YES	.	35	8	0.9714	HIGH	NONE	ALLELE_STATE
SAMN16801851	SRR13089478	HPL01081	PRIMARY_TECHNICAL	HPL01081_B8	NONE	NO	NO_SPANNING_READS	0			NA	NA	UNCALLABLE
SAMN16801851	SRR13089478	HPL01098	PROVISIONAL_TECHNICAL	HPL01098_B8	NONE	YES	.	22	12	1.0000	HIGH	NONE	ALLELE_STATE
SAMN16801851	SRR13089478	HPL01110	PRIMARY_TECHNICAL	HPL01110_B8	NONE	YES	.	20	8	1.0000	HIGH	NONE	ALLELE_STATE
SAMN16801851	SRR13089478	HPL01140	PRIMARY_TECHNICAL	HPL01140_B8	NONE	NO	NO_SPANNING_READS	0			NA	NA	UNCALLABLE
SAMN16801852	SRR13089477	HPL00001	PRIMARY_TECHNICAL	HPL00001_26695	NONE	YES	.	44	8	1.0000	HIGH	NONE	ALLELE_STATE
SAMN16801852	SRR13089477	HPL00002	PRIMARY_TECHNICAL	HPL00002_P12	NONE	YES	.	50	8	1.0000	HIGH	NONE	ALLELE_STATE
SAMN16801852	SRR13089477	HPL00007	PRIMARY_TECHNICAL	HPL00007_26695	NONE	YES	.	44	8	1.0000	HIGH	NONE	ALLELE_STATE
SAMN16801852	SRR13089477	HPL00008	PRIMARY_TECHNICAL	HPL00008_26695	NONE	YES	.	41	8	1.0000	HIGH	NONE	ALLELE_STATE
SAMN16801852	SRR13089477	HPL00010	PRIMARY_TECHNICAL	HPL00010_Shi470	NONE	YES	.	18	14	0.6667	MEDIUM	MIXTURE_CANDIDATE	ALLELE_STATE
SAMN16801852	SRR13089477	HPL00013	PRIMARY_TECHNICAL	HPL00013_Shi470	NONE	YES	.	26	8	1.0000	HIGH	NONE	ALLELE_STATE
SAMN16801852	SRR13089477	HPL00014	PRIMARY_TECHNICAL	HPL00014_J99	NONE	YES	.	32	8	1.0000	HIGH	NONE	ALLELE_STATE
SAMN16801852	SRR13089477	HPL00018	PROVISIONAL_TECHNICAL	HPL00018_26695	NONE	NO	NO_SPANNING_READS	0			NA	NA	UNCALLABLE
SAMN16801852	SRR13089477	HPL00019	PRIMARY_TECHNICAL	HPL00019_26695	NONE	NO	NO_SPANNING_READS	0			NA	NA	UNCALLABLE
SAMN16801852	SRR13089477	HPL00022	PROVISIONAL_TECHNICAL	HPL00022_P12	NONE	YES	.	27	14	1.0000	HIGH	NONE	ALLELE_STATE
SAMN16801852	SRR13089477	HPL00024	PRIMARY_TECHNICAL	HPL00024_26695	NONE	YES	.	29	8	1.0000	HIGH	NONE	ALLELE_STATE
SAMN16801852	SRR13089477	HPL00025	PRIMARY_TECHNICAL	HPL00025_26695	NONE	YES	.	21	8	1.0000	HIGH	NONE	ALLELE_STATE
SAMN16801852	SRR13089477	HPL00030	PROVISIONAL_TECHNICAL	HPL00030_HPAG1	NONE	YES	.	26	12	1.0000	HIGH	NONE	ALLELE_STATE
SAMN16801852	SRR13089477	HPL00031	PROVISIONAL_TECHNICAL	HPL00031_P12	NONE	YES	.	13	12	1.0000	MEDIUM	NONE	ALLELE_STATE
SAMN16801852	SRR13089477	HPL00033	PROVISIONAL_TECHNICAL	HPL00033_26695	NONE	YES	.	29	11	1.0000	HIGH	NONE	ALLELE_STATE
SAMN16801852	SRR13089477	HPL00037	PRIMARY_TECHNICAL	HPL00037_26695	NONE	YES	.	42	8	1.0000	HIGH	NONE	ALLELE_STATE
SAMN16801852	SRR13089477	HPL00038	PRIMARY_TECHNICAL	HPL00038_26695	NONE	YES	.	39	8	1.0000	HIGH	NONE	ALLELE_STATE
SAMN16801852	SRR13089477	HPL00040	PRIMARY_TECHNICAL	HPL00040_J99	NONE	YES	.	44	8	1.0000	HIGH	NONE	ALLELE_STATE
SAMN16801852	SRR13089477	HPL00042	PRIMARY_TECHNICAL	HPL00042_Shi470	NONE	YES	.	42	8	1.0000	HIGH	NONE	ALLELE_STATE
SAMN16801852	SRR13089477	HPL00043	PRIMARY_TECHNICAL	HPL00043_B8	NONE	YES	.	32	8	1.0000	HIGH	NONE	ALLELE_STATE
SAMN16801852	SRR13089477	HPL00044	PRIMARY_TECHNICAL	HPL00044_26695	MEMBER_ALLELE_CONFLICT:HPL00044_Shi470	NO	MEMBER_ALLELE_CONFLICT	48	8	1.0000	NA	NONE	UNCALLABLE
SAMN16801852	SRR13089477	HPL00045	PROVISIONAL_TECHNICAL	HPL00045_G27	NONE	YES	.	14	8	1.0000	MEDIUM	NONE	AMBIGUOUS
SAMN16801852	SRR13089477	HPL00046	PROVISIONAL_TECHNICAL	HPL00046_HPAG1	NONE	YES	.	35	12	1.0000	HIGH	NONE	ALLELE_STATE
SAMN16801852	SRR13089477	HPL00047	PRIMARY_TECHNICAL	HPL00047_Shi470	NONE	YES	.	22	8	1.0000	HIGH	NONE	ALLELE_STATE
SAMN16801852	SRR13089477	HPL00049	PRIMARY_TECHNICAL	HPL00049_J99	NONE	YES	.	31	8	1.0000	HIGH	NONE	ALLELE_STATE
SAMN16801852	SRR13089477	HPL00050	PRIMARY_TECHNICAL	HPL00050_26695	NONE	YES	.	40	8	1.0000	HIGH	NONE	ALLELE_STATE
SAMN16801852	SRR13089477	HPL00051	PRIMARY_TECHNICAL	HPL00051_26695	NONE	NO	NO_SPANNING_READS	0			NA	NA	UNCALLABLE
SAMN16801852	SRR13089477	HPL00053	PRIMARY_TECHNICAL	HPL00053_26695	NONE	YES	.	33	8	0.9697	HIGH	NONE	ALLELE_STATE
SAMN16801852	SRR13089477	HPL00055	PRIMARY_TECHNICAL	HPL00055_Shi470	NONE	YES	.	53	8	1.0000	HIGH	NONE	ALLELE_STATE
SAMN16801852	SRR13089477	HPL00060	PROVISIONAL_TECHNICAL	HPL00060_26695	NONE	NO	NO_SPANNING_READS	0			NA	NA	UNCALLABLE
SAMN16801852	SRR13089477	HPL00061	PROVISIONAL_TECHNICAL	HPL00061_26695	NONE	YES	.	17	10	1.0000	MEDIUM	NONE	OFF
SAMN16801852	SRR13089477	HPL00063	PROVISIONAL_TECHNICAL	HPL00063_26695	NONE	YES	.	59	12	0.9831	HIGH	NONE	ALLELE_STATE
SAMN16801852	SRR13089477	HPL00064	PRIMARY_TECHNICAL	HPL00064_26695	NONE	YES	.	43	8	1.0000	HIGH	NONE	ALLELE_STATE
SAMN16801852	SRR13089477	HPL00065	PROVISIONAL_TECHNICAL	HPL00065_26695	NONE	YES	.	47	12	1.0000	HIGH	NONE	ALLELE_STATE
SAMN16801852	SRR13089477	HPL00068	PRIMARY_TECHNICAL	HPL00068_26695	NONE	NO	NOT_CALLER_ELIGIBLE:NO:not_uniquely_anchorable				NA	NA	NOT_APPLICABLE
SAMN16801852	SRR13089477	HPL00070	PROVISIONAL_TECHNICAL	HPL00070_26695	NONE	YES	.	29	12	1.0000	HIGH	NONE	ALLELE_STATE
SAMN16801852	SRR13089477	HPL00071	PRIMARY_TECHNICAL	HPL00071_26695	NONE	YES	.	39	8	1.0000	HIGH	NONE	ALLELE_STATE
SAMN16801852	SRR13089477	HPL00072	PRIMARY_TECHNICAL	HPL00072_26695	NONE	YES	.	51	8	1.0000	HIGH	NONE	ALLELE_STATE
SAMN16801852	SRR13089477	HPL00073	PRIMARY_TECHNICAL	HPL00073_J99	NONE	YES	.	35	8	1.0000	HIGH	NONE	ALLELE_STATE
SAMN16801852	SRR13089477	HPL00074	PRIMARY_TECHNICAL	HPL00074_B8	NONE	YES	.	34	8	1.0000	HIGH	NONE	ALLELE_STATE
SAMN16801852	SRR13089477	HPL00075	PRIMARY_TECHNICAL	HPL00075_J99	NONE	YES	.	35	8	1.0000	HIGH	NONE	ALLELE_STATE
SAMN16801852	SRR13089477	HPL00076	PRIMARY_TECHNICAL	HPL00076_Shi470	NONE	YES	.	52	8	1.0000	HIGH	NONE	ALLELE_STATE
SAMN16801852	SRR13089477	HPL00077	PRIMARY_TECHNICAL	HPL00077_26695	NONE	YES	.	50	8	1.0000	HIGH	NONE	ALLELE_STATE
SAMN16801852	SRR13089477	HPL00079	PRIMARY_TECHNICAL	HPL00079_26695	NONE	YES	.	37	8	1.0000	HIGH	NONE	ALLELE_STATE
SAMN16801852	SRR13089477	HPL00080	PRIMARY_TECHNICAL	HPL00080_26695	NONE	YES	.	29	8	1.0000	HIGH	NONE	ALLELE_STATE
SAMN16801852	SRR13089477	HPL00083	PROVISIONAL_TECHNICAL	HPL00083_26695	NONE	YES	.	20	13	1.0000	HIGH	NONE	ALLELE_STATE
SAMN16801852	SRR13089477	HPL00084	PRIMARY_TECHNICAL	HPL00084_Shi470	NONE	YES	.	42	8	1.0000	HIGH	NONE	ALLELE_STATE
SAMN16801852	SRR13089477	HPL00085	PRIMARY_TECHNICAL	HPL00085_26695	NONE	YES	.	32	8	1.0000	HIGH	NONE	ALLELE_STATE
SAMN16801852	SRR13089477	HPL00087	PRIMARY_TECHNICAL	HPL00087_Shi470	NONE	YES	.	13	9	1.0000	MEDIUM	NONE	AMBIGUOUS
SAMN16801852	SRR13089477	HPL00089	PRIMARY_TECHNICAL	HPL00089_Shi470	NONE	YES	.	16	8	1.0000	MEDIUM	NONE	ALLELE_STATE
SAMN16801852	SRR13089477	HPL00090	PRIMARY_TECHNICAL	HPL00090_26695	NONE	YES	.	37	8	1.0000	HIGH	NONE	ALLELE_STATE
SAMN16801852	SRR13089477	HPL00099	PRIMARY_TECHNICAL	HPL00099_J99	NONE	YES	.	27	8	1.0000	HIGH	NONE	ALLELE_STATE
SAMN16801852	SRR13089477	HPL00103	PRIMARY_TECHNICAL	HPL00103_26695	NONE	YES	.	29	14	0.8276	HIGH	MIXTURE_CANDIDATE	ALLELE_STATE
SAMN16801852	SRR13089477	HPL00104	PRIMARY_TECHNICAL	HPL00104_26695	NONE	NO	NO_SPANNING_READS	0			NA	NA	UNCALLABLE
SAMN16801852	SRR13089477	HPL00105	PRIMARY_TECHNICAL	HPL00105_J99	NONE	YES	.	21	8	1.0000	HIGH	NONE	ALLELE_STATE
SAMN16801852	SRR13089477	HPL00106	PRIMARY_TECHNICAL	HPL00106_G27	NONE	YES	.	44	8	1.0000	HIGH	NONE	ALLELE_STATE
SAMN16801852	SRR13089477	HPL00107	PRIMARY_TECHNICAL	HPL00107_26695	NONE	YES	.	38	8	1.0000	HIGH	NONE	ALLELE_STATE
SAMN16801852	SRR13089477	HPL00108	PRIMARY_TECHNICAL	HPL00108_B8	NONE	YES	.	43	8	1.0000	HIGH	NONE	ALLELE_STATE
SAMN16801852	SRR13089477	HPL00109	PRIMARY_TECHNICAL	HPL00109_Shi470	NONE	YES	.	42	8	1.0000	HIGH	NONE	ALLELE_STATE
SAMN16801852	SRR13089477	HPL00111	PRIMARY_TECHNICAL	HPL00111_26695	NONE	YES	.	47	8	1.0000	HIGH	NONE	ALLELE_STATE
SAMN16801852	SRR13089477	HPL00112	PRIMARY_TECHNICAL	HPL00112_P12	NONE	YES	.	28	9	0.8929	HIGH	NONE	ALLELE_STATE
SAMN16801852	SRR13089477	HPL00113	PRIMARY_TECHNICAL	HPL00113_P12	NONE	YES	.	46	8	1.0000	HIGH	NONE	ALLELE_STATE
SAMN16801852	SRR13089477	HPL00116	PRIMARY_TECHNICAL	HPL00116_P12	NONE	YES	.	20	8	1.0000	HIGH	NONE	ALLELE_STATE
SAMN16801852	SRR13089477	HPL00117	PRIMARY_TECHNICAL	HPL00117_B8	NONE	YES	.	24	9	1.0000	HIGH	NONE	AMBIGUOUS
SAMN16801852	SRR13089477	HPL00119	PRIMARY_TECHNICAL	HPL00119_Shi470	NONE	YES	.	36	8	1.0000	HIGH	NONE	ALLELE_STATE
SAMN16801852	SRR13089477	HPL00120	PRIMARY_TECHNICAL	HPL00120_Shi470	NONE	YES	.	52	8	0.9808	HIGH	NONE	ALLELE_STATE
SAMN16801852	SRR13089477	HPL00121	PRIMARY_TECHNICAL	HPL00121_P12	NONE	YES	.	27	8	1.0000	HIGH	NONE	ALLELE_STATE
SAMN16801852	SRR13089477	HPL00123	PRIMARY_TECHNICAL	HPL00123_HPAG1	NONE	YES	.	52	8	1.0000	HIGH	NONE	ALLELE_STATE
SAMN16801852	SRR13089477	HPL00125	PRIMARY_TECHNICAL	HPL00125_26695	NONE	YES	.	43	8	1.0000	HIGH	NONE	ALLELE_STATE
SAMN16801852	SRR13089477	HPL00126	PRIMARY_TECHNICAL	HPL00126_HPAG1	NONE	YES	.	32	8	1.0000	HIGH	NONE	ALLELE_STATE
SAMN16801852	SRR13089477	HPL00127	PRIMARY_TECHNICAL	HPL00127_J99	NONE	YES	.	23	9	1.0000	HIGH	NONE	ALLELE_STATE
SAMN16801852	SRR13089477	HPL00134	PRIMARY_TECHNICAL	HPL00134_India7	NONE	YES	.	45	8	1.0000	HIGH	NONE	ALLELE_STATE
SAMN16801852	SRR13089477	HPL00138	PRIMARY_TECHNICAL	HPL00138_26695	NONE	YES	.	29	8	1.0000	HIGH	NONE	ALLELE_STATE
SAMN16801852	SRR13089477	HPL00139	PRIMARY_TECHNICAL	HPL00139_26695	NONE	YES	.	35	8	1.0000	HIGH	NONE	ALLELE_STATE
SAMN16801852	SRR13089477	HPL00141	PRIMARY_TECHNICAL	HPL00141_Shi470	NONE	YES	.	27	7	1.0000	HIGH	NONE	ALLELE_STATE
SAMN16801852	SRR13089477	HPL00143	PRIMARY_TECHNICAL	HPL00143_26695	NONE	YES	.	24	8	1.0000	HIGH	NONE	ALLELE_STATE
SAMN16801852	SRR13089477	HPL00145	PRIMARY_TECHNICAL	HPL00145_India7	NONE	YES	.	28	8	1.0000	HIGH	NONE	ALLELE_STATE
SAMN16801852	SRR13089477	HPL00150	PRIMARY_TECHNICAL	HPL00150_J99	NONE	YES	.	21	9	1.0000	HIGH	NONE	ALLELE_STATE
SAMN16801852	SRR13089477	HPL00151	PROVISIONAL_TECHNICAL	HPL00151_HPAG1	NONE	YES	.	19	7	0.5789	LOW	MIXTURE_CANDIDATE	ALLELE_STATE
SAMN16801852	SRR13089477	HPL00154	PRIMARY_TECHNICAL	HPL00154_Shi470	NONE	YES	.	33	8	1.0000	HIGH	NONE	ALLELE_STATE
SAMN16801852	SRR13089477	HPL00155	PRIMARY_TECHNICAL	HPL00155_HPAG1	NONE	YES	.	18	9	1.0000	MEDIUM	NONE	ALLELE_STATE
SAMN16801852	SRR13089477	HPL00156	PRIMARY_TECHNICAL	HPL00156_J99	NONE	YES	.	41	8	1.0000	HIGH	NONE	ALLELE_STATE
SAMN16801852	SRR13089477	HPL00157	PRIMARY_TECHNICAL	HPL00157_P12	NONE	YES	.	56	8	0.9821	HIGH	NONE	ALLELE_STATE
SAMN16801852	SRR13089477	HPL00158	PRIMARY_TECHNICAL	HPL00158_26695	NONE	YES	.	19	7	1.0000	MEDIUM	NONE	ALLELE_STATE
SAMN16801852	SRR13089477	HPL00162	PRIMARY_TECHNICAL	HPL00162_26695	NONE	YES	.	23	8	1.0000	HIGH	NONE	ALLELE_STATE
SAMN16801852	SRR13089477	HPL00163	PRIMARY_TECHNICAL	HPL00163_26695	NONE	YES	.	24	8	1.0000	HIGH	NONE	ALLELE_STATE
SAMN16801852	SRR13089477	HPL00165	PRIMARY_TECHNICAL	HPL00165_India7	NONE	YES	.	25	8	1.0000	HIGH	NONE	ALLELE_STATE
SAMN16801852	SRR13089477	HPL00166	PRIMARY_TECHNICAL	HPL00166_P12	NONE	YES	.	23	8	1.0000	HIGH	NONE	ALLELE_STATE
SAMN16801852	SRR13089477	HPL00169	PRIMARY_TECHNICAL	HPL00169_J99	NONE	YES	.	17	8	1.0000	MEDIUM	NONE	ALLELE_STATE
SAMN16801852	SRR13089477	HPL00170	PRIMARY_TECHNICAL	HPL00170_26695	NONE	NO	NOT_CALLER_ELIGIBLE:NO:not_uniquely_anchorable				NA	NA	NOT_APPLICABLE
SAMN16801852	SRR13089477	HPL00172	PRIMARY_TECHNICAL	HPL00172_HPAG1	NONE	YES	.	26	8	1.0000	HIGH	NONE	ALLELE_STATE
SAMN16801852	SRR13089477	HPL00174	PRIMARY_TECHNICAL	HPL00174_G27	NONE	YES	.	21	8	1.0000	HIGH	NONE	ALLELE_STATE
SAMN16801852	SRR13089477	HPL00177	PRIMARY_TECHNICAL	HPL00177_Shi470	NONE	YES	.	22	10	1.0000	HIGH	NONE	AMBIGUOUS
SAMN16801852	SRR13089477	HPL00178	PRIMARY_TECHNICAL	HPL00178_P12	NONE	YES	.	26	8	1.0000	HIGH	NONE	ALLELE_STATE
SAMN16801852	SRR13089477	HPL00181	PRIMARY_TECHNICAL	HPL00181_G27	NONE	YES	.	15	8	1.0000	MEDIUM	NONE	ALLELE_STATE
SAMN16801852	SRR13089477	HPL00183	PRIMARY_TECHNICAL	HPL00183_India7	NONE	YES	.	29	8	0.8966	HIGH	MIXTURE_CANDIDATE	ALLELE_STATE
SAMN16801852	SRR13089477	HPL00187	PRIMARY_TECHNICAL	HPL00187_26695	NONE	YES	.	34	9	1.0000	HIGH	NONE	ALLELE_STATE
SAMN16801852	SRR13089477	HPL00189	PRIMARY_TECHNICAL	HPL00189_Shi470	NONE	YES	.	24	8	1.0000	HIGH	NONE	ALLELE_STATE
SAMN16801852	SRR13089477	HPL00191	PRIMARY_TECHNICAL	HPL00191_Shi470	NONE	YES	.	26	8	1.0000	HIGH	NONE	ALLELE_STATE
SAMN16801852	SRR13089477	HPL00193	PRIMARY_TECHNICAL	HPL00193_26695	NONE	NO	NO_SPANNING_READS	0			NA	NA	UNCALLABLE
SAMN16801852	SRR13089477	HPL00194	PRIMARY_TECHNICAL	HPL00194_26695	NONE	NO	NO_SPANNING_READS	0			NA	NA	UNCALLABLE
SAMN16801852	SRR13089477	HPL00197	PROVISIONAL_TECHNICAL	HPL00197_B8	NONE	YES	.	51	8	0.9804	HIGH	NONE	ALLELE_STATE
SAMN16801852	SRR13089477	HPL00198	PRIMARY_TECHNICAL	HPL00198_India7	NONE	YES	.	34	8	1.0000	HIGH	NONE	ALLELE_STATE
SAMN16801852	SRR13089477	HPL00199	PRIMARY_TECHNICAL	HPL00199_26695	NONE	YES	.	35	8	1.0000	HIGH	NONE	ALLELE_STATE
SAMN16801852	SRR13089477	HPL00202	PRIMARY_TECHNICAL	HPL00202_Shi470	NONE	YES	.	13	9	1.0000	MEDIUM	NONE	AMBIGUOUS
SAMN16801852	SRR13089477	HPL00204	PRIMARY_TECHNICAL	HPL00204_Shi470	NONE	YES	.	23	8	1.0000	HIGH	NONE	ALLELE_STATE
SAMN16801852	SRR13089477	HPL00206	PRIMARY_TECHNICAL	HPL00206_B8	NONE	YES	.	31	8	1.0000	HIGH	NONE	ALLELE_STATE
SAMN16801852	SRR13089477	HPL00209	PRIMARY_TECHNICAL	HPL00209_26695	NONE	YES	.	36	8	0.9722	HIGH	NONE	ALLELE_STATE
SAMN16801852	SRR13089477	HPL00210	PRIMARY_TECHNICAL	HPL00210_26695	NONE	YES	.	32	8	0.9688	HIGH	NONE	ALLELE_STATE
SAMN16801852	SRR13089477	HPL00214	PRIMARY_TECHNICAL	HPL00214_J99	NONE	YES	.	23	8	1.0000	HIGH	NONE	ALLELE_STATE
SAMN16801852	SRR13089477	HPL00222	PRIMARY_TECHNICAL	HPL00222_Shi470	NONE	YES	.	27	8	1.0000	HIGH	NONE	ALLELE_STATE
SAMN16801852	SRR13089477	HPL00223	PRIMARY_TECHNICAL	HPL00223_Shi470	NONE	YES	.	20	8	1.0000	HIGH	NONE	ALLELE_STATE
SAMN16801852	SRR13089477	HPL00224	PRIMARY_TECHNICAL	HPL00224_26695	NONE	YES	.	30	8	1.0000	HIGH	NONE	ALLELE_STATE
SAMN16801852	SRR13089477	HPL00225	PRIMARY_TECHNICAL	HPL00225_26695	NONE	NO	NO_SPANNING_READS	0			NA	NA	UNCALLABLE
SAMN16801852	SRR13089477	HPL00229	PRIMARY_TECHNICAL	HPL00229_HPAG1	NONE	YES	.	28	8	1.0000	HIGH	NONE	ALLELE_STATE
SAMN16801852	SRR13089477	HPL00230	PROVISIONAL_TECHNICAL	HPL00230_26695	NONE	YES	.	34	12	1.0000	HIGH	NONE	ALLELE_STATE
SAMN16801852	SRR13089477	HPL00231	PRIMARY_TECHNICAL	HPL00231_26695	NONE	YES	.	39	8	0.9744	HIGH	NONE	ALLELE_STATE
SAMN16801852	SRR13089477	HPL00232	PRIMARY_TECHNICAL	HPL00232_Shi470	NONE	YES	.	46	8	1.0000	HIGH	NONE	ALLELE_STATE
SAMN16801852	SRR13089477	HPL00234	PRIMARY_TECHNICAL	HPL00234_26695	NONE	YES	.	31	8	0.9677	HIGH	NONE	ALLELE_STATE
SAMN16801852	SRR13089477	HPL00239	PRIMARY_TECHNICAL	HPL00239_Shi470	NONE	YES	.	39	8	1.0000	HIGH	NONE	ALLELE_STATE
SAMN16801852	SRR13089477	HPL00241	PRIMARY_TECHNICAL	HPL00241_26695	NONE	YES	.	30	8	1.0000	HIGH	NONE	ALLELE_STATE
SAMN16801852	SRR13089477	HPL00242	PRIMARY_TECHNICAL	HPL00242_P12	NONE	YES	.	37	8	1.0000	HIGH	NONE	ALLELE_STATE
SAMN16801852	SRR13089477	HPL00243	PRIMARY_TECHNICAL	HPL00243_HPAG1	NONE	YES	.	33	8	1.0000	HIGH	NONE	ALLELE_STATE
SAMN16801852	SRR13089477	HPL00244	PRIMARY_TECHNICAL	HPL00244_26695	NONE	YES	.	32	8	1.0000	HIGH	NONE	ALLELE_STATE
SAMN16801852	SRR13089477	HPL00245	PRIMARY_TECHNICAL	HPL00245_J99	NONE	YES	.	21	8	0.9524	HIGH	NONE	ALLELE_STATE
SAMN16801852	SRR13089477	HPL00246	PRIMARY_TECHNICAL	HPL00246_India7	NONE	YES	.	33	8	1.0000	HIGH	NONE	ALLELE_STATE
SAMN16801852	SRR13089477	HPL00247	PRIMARY_TECHNICAL	HPL00247_G27	NONE	YES	.	37	8	1.0000	HIGH	NONE	ALLELE_STATE
SAMN16801852	SRR13089477	HPL00251	PRIMARY_TECHNICAL	HPL00251_26695	NONE	YES	.	28	8	1.0000	HIGH	NONE	ALLELE_STATE
SAMN16801852	SRR13089477	HPL00259	PRIMARY_TECHNICAL	HPL00259_26695	NONE	YES	.	30	8	0.9667	HIGH	NONE	ALLELE_STATE
SAMN16801852	SRR13089477	HPL00261	PRIMARY_TECHNICAL	HPL00261_26695	NONE	NO	NO_SPANNING_READS	0			NA	NA	UNCALLABLE
SAMN16801852	SRR13089477	HPL00262	PRIMARY_TECHNICAL	HPL00262_India7	NONE	YES	.	24	8	1.0000	HIGH	NONE	ALLELE_STATE
SAMN16801852	SRR13089477	HPL00264	PRIMARY_TECHNICAL	HPL00264_26695	NONE	YES	.	25	8	1.0000	HIGH	NONE	ALLELE_STATE
SAMN16801852	SRR13089477	HPL00267	PRIMARY_TECHNICAL	HPL00267_Shi470	NONE	YES	.	21	8	0.9524	HIGH	NONE	ALLELE_STATE
SAMN16801852	SRR13089477	HPL00270	PRIMARY_TECHNICAL	HPL00270_26695	NONE	NO	NO_SPANNING_READS	0			NA	NA	UNCALLABLE
SAMN16801852	SRR13089477	HPL00273	PRIMARY_TECHNICAL	HPL00273_G27	NONE	YES	.	25	8	1.0000	HIGH	NONE	ALLELE_STATE
SAMN16801852	SRR13089477	HPL00274	PRIMARY_TECHNICAL	HPL00274_India7	NONE	YES	.	16	8	1.0000	MEDIUM	NONE	ALLELE_STATE
SAMN16801852	SRR13089477	HPL00275	PRIMARY_TECHNICAL	HPL00275_J99	NONE	YES	.	29	8	1.0000	HIGH	NONE	ALLELE_STATE
SAMN16801852	SRR13089477	HPL00276	PRIMARY_TECHNICAL	HPL00276_J99	NONE	YES	.	43	8	1.0000	HIGH	NONE	ALLELE_STATE
SAMN16801852	SRR13089477	HPL00277	PRIMARY_TECHNICAL	HPL00277_26695	NONE	YES	.	30	8	1.0000	HIGH	NONE	ALLELE_STATE
SAMN16801852	SRR13089477	HPL00288	PRIMARY_TECHNICAL	HPL00288_26695	NONE	NO	NO_SPANNING_READS	0			NA	NA	UNCALLABLE
SAMN16801852	SRR13089477	HPL00289	PRIMARY_TECHNICAL	HPL00289_Shi470	NONE	YES	.	11	9	1.0000	LOW	NONE	ALLELE_STATE
SAMN16801852	SRR13089477	HPL00290	PRIMARY_TECHNICAL	HPL00290_Shi470	NONE	YES	.	25	8	1.0000	HIGH	NONE	ALLELE_STATE
SAMN16801852	SRR13089477	HPL00291	PROVISIONAL_TECHNICAL	HPL00291_26695	NONE	YES	.	26	8	1.0000	HIGH	NONE	ALLELE_STATE
SAMN16801852	SRR13089477	HPL00292	PRIMARY_TECHNICAL	HPL00292_India7	NONE	YES	.	37	8	1.0000	HIGH	NONE	ALLELE_STATE
SAMN16801852	SRR13089477	HPL00293	PRIMARY_TECHNICAL	HPL00293_G27	NONE	YES	.	26	8	1.0000	HIGH	NONE	ALLELE_STATE
SAMN16801852	SRR13089477	HPL00297	PRIMARY_TECHNICAL	HPL00297_Shi470	NONE	YES	.	51	8	1.0000	HIGH	NONE	ALLELE_STATE
SAMN16801852	SRR13089477	HPL00299	PROVISIONAL_TECHNICAL	HPL00299_J99	NONE	YES	.	43	12	1.0000	HIGH	NONE	ALLELE_STATE
SAMN16801852	SRR13089477	HPL00301	PRIMARY_TECHNICAL	HPL00301_26695	NONE	YES	.	47	8	1.0000	HIGH	NONE	ALLELE_STATE
SAMN16801852	SRR13089477	HPL00303	PRIMARY_TECHNICAL	HPL00303_26695	NONE	YES	.	34	8	1.0000	HIGH	NONE	ALLELE_STATE
SAMN16801852	SRR13089477	HPL00304	PRIMARY_TECHNICAL	HPL00304_HPAG1	NONE	YES	.	29	8	1.0000	HIGH	NONE	ALLELE_STATE
SAMN16801852	SRR13089477	HPL00305	PRIMARY_TECHNICAL	HPL00305_26695	NONE	NO	NO_SPANNING_READS	0			NA	NA	UNCALLABLE
